snapped_at,rolling_volatility
2021-12-05 00:00:00+00:00,0.046362206063026046
2021-12-06 00:00:00+00:00,0.04630157908992036
2021-12-07 00:00:00+00:00,0.04731489335573603
2021-12-08 00:00:00+00:00,0.04573221900465935
2021-12-09 00:00:00+00:00,0.04594724446908609
2021-12-10 00:00:00+00:00,0.04443506238738455
2021-12-11 00:00:00+00:00,0.04105124712516532
2021-12-12 00:00:00+00:00,0.0418239035383635
2021-12-13 00:00:00+00:00,0.04223348163050592
2021-12-14 00:00:00+00:00,0.045112795521882326
2021-12-15 00:00:00+00:00,0.046935803666181705
2021-12-16 00:00:00+00:00,0.047828183327382826
2021-12-17 00:00:00+00:00,0.04712558736414661
2021-12-18 00:00:00+00:00,0.04248876622929757
2021-12-19 00:00:00+00:00,0.04288937156838285
2021-12-20 00:00:00+00:00,0.04221842183439295
2021-12-21 00:00:00+00:00,0.04144785260522574
2021-12-22 00:00:00+00:00,0.04246905749350645
2021-12-23 00:00:00+00:00,0.04253055789186401
2021-12-24 00:00:00+00:00,0.04458077198112175
2021-12-25 00:00:00+00:00,0.04335496648796478
2021-12-26 00:00:00+00:00,0.03809393186750525
2021-12-27 00:00:00+00:00,0.037428424049284745
2021-12-28 00:00:00+00:00,0.03686524995719448
2021-12-29 00:00:00+00:00,0.04010435610675019
2021-12-30 00:00:00+00:00,0.04062278692226359
2021-12-31 00:00:00+00:00,0.038745536621772506
2022-01-01 00:00:00+00:00,0.03742547077098943
2022-01-02 00:00:00+00:00,0.03703485123827223
2022-01-03 00:00:00+00:00,0.03691147639087748
2022-01-04 00:00:00+00:00,0.03121566653045275
2022-01-05 00:00:00+00:00,0.029302914681742665
2022-01-06 00:00:00+00:00,0.030862262497811644
2022-01-07 00:00:00+00:00,0.030383627501781592
2022-01-08 00:00:00+00:00,0.032511287430740686
2022-01-09 00:00:00+00:00,0.031784176044837784
2022-01-10 00:00:00+00:00,0.03202922002333088
2022-01-11 00:00:00+00:00,0.0323765432219805
2022-01-12 00:00:00+00:00,0.033706135042107795
2022-01-13 00:00:00+00:00,0.03677056917704265
2022-01-14 00:00:00+00:00,0.0345634233844662
2022-01-15 00:00:00+00:00,0.03533514078271397
2022-01-16 00:00:00+00:00,0.035280129630804735
2022-01-17 00:00:00+00:00,0.03521602591173883
2022-01-18 00:00:00+00:00,0.03525460509180637
2022-01-19 00:00:00+00:00,0.032518971384390874
2022-01-20 00:00:00+00:00,0.03228949822419401
2022-01-21 00:00:00+00:00,0.03300412886053719
2022-01-22 00:00:00+00:00,0.04213267571162168
2022-01-23 00:00:00+00:00,0.042119402645791934
2022-01-24 00:00:00+00:00,0.044503545449367625
2022-01-25 00:00:00+00:00,0.044578695497656654
2022-01-26 00:00:00+00:00,0.04526277151775172
2022-01-27 00:00:00+00:00,0.043990273419888974
2022-01-28 00:00:00+00:00,0.04398453197738867
2022-01-29 00:00:00+00:00,0.04320600250851735
2022-01-30 00:00:00+00:00,0.04368929642888216
2022-01-31 00:00:00+00:00,0.043633258505418014
2022-02-01 00:00:00+00:00,0.04396037157321803
2022-02-02 00:00:00+00:00,0.04287121209239867
2022-02-03 00:00:00+00:00,0.041014647076227734
2022-02-04 00:00:00+00:00,0.04093669012768235
2022-02-05 00:00:00+00:00,0.046755439254990705
2022-02-06 00:00:00+00:00,0.0467740596611718
2022-02-07 00:00:00+00:00,0.047174546037577626
2022-02-08 00:00:00+00:00,0.04926647647354836
2022-02-09 00:00:00+00:00,0.049058513957168245
2022-02-10 00:00:00+00:00,0.04873465929596077
2022-02-11 00:00:00+00:00,0.04851486625598005
2022-02-12 00:00:00+00:00,0.041739451436879946
2022-02-13 00:00:00+00:00,0.03828666187567559
2022-02-14 00:00:00+00:00,0.03708322383820563
2022-02-15 00:00:00+00:00,0.036199453773451996
2022-02-16 00:00:00+00:00,0.03874430484219645
2022-02-17 00:00:00+00:00,0.03887483580492078
2022-02-18 00:00:00+00:00,0.043069561571729344
2022-02-19 00:00:00+00:00,0.043225911723247246
2022-02-20 00:00:00+00:00,0.0430359243427072
2022-02-21 00:00:00+00:00,0.04415264972061814
2022-02-22 00:00:00+00:00,0.046068649412758116
2022-02-23 00:00:00+00:00,0.04617126053492816
2022-02-24 00:00:00+00:00,0.04499512806955946
2022-02-25 00:00:00+00:00,0.04498603083606098
2022-02-26 00:00:00+00:00,0.040796831805418717
2022-02-27 00:00:00+00:00,0.04065729217659026
2022-02-28 00:00:00+00:00,0.041055617744033115
2022-03-01 00:00:00+00:00,0.04616892826514837
2022-03-02 00:00:00+00:00,0.04626649573824432
2022-03-03 00:00:00+00:00,0.046004769172225804
2022-03-04 00:00:00+00:00,0.04577894003769045
2022-03-05 00:00:00+00:00,0.045914449361550855
2022-03-06 00:00:00+00:00,0.046399604718649554
2022-03-07 00:00:00+00:00,0.04701240247815849
2022-03-08 00:00:00+00:00,0.047005735002753755
2022-03-09 00:00:00+00:00,0.04381768130761775
2022-03-10 00:00:00+00:00,0.04627299994774433
2022-03-11 00:00:00+00:00,0.044413041173021424
2022-03-12 00:00:00+00:00,0.04435915851747894
2022-03-13 00:00:00+00:00,0.04427272138916465
2022-03-14 00:00:00+00:00,0.04348716663796489
2022-03-15 00:00:00+00:00,0.041478127882399136
