snapped_at,market_index
2021-04-22 00:00:00+00:00,19.14315625380009
2021-04-23 00:00:00+00:00,18.58215938968182
2021-04-24 00:00:00+00:00,18.166076572579005
2021-04-25 00:00:00+00:00,17.564744221554264
2021-04-26 00:00:00+00:00,17.741428166979816
2021-04-27 00:00:00+00:00,19.803877879999312
2021-04-28 00:00:00+00:00,20.44023205330949
2021-04-29 00:00:00+00:00,20.972640337929896
2021-04-30 00:00:00+00:00,20.934372729551463
2021-05-01 00:00:00+00:00,22.331606116861344
2021-05-02 00:00:00+00:00,23.23298517088616
2021-05-03 00:00:00+00:00,22.697610461837165
2021-05-04 00:00:00+00:00,24.26983092791041
2021-05-05 00:00:00+00:00,23.2544931671929
2021-05-06 00:00:00+00:00,26.2878380296697
2021-05-07 00:00:00+00:00,26.32040761888789
2021-05-08 00:00:00+00:00,26.569305922122517
2021-05-09 00:00:00+00:00,26.901010524614268
2021-05-10 00:00:00+00:00,27.22902680298733
2021-05-11 00:00:00+00:00,25.255313827996908
2021-05-12 00:00:00+00:00,26.66421483916881
2021-05-13 00:00:00+00:00,23.76094947188757
2021-05-14 00:00:00+00:00,25.01391230685964
2021-05-15 00:00:00+00:00,26.730825694970108
2021-05-16 00:00:00+00:00,25.56582779526987
2021-05-17 00:00:00+00:00,25.95656504921501
2021-05-18 00:00:00+00:00,24.377530715004138
2021-05-19 00:00:00+00:00,25.504790228950963
2021-05-20 00:00:00+00:00,17.807370039991312
2021-05-21 00:00:00+00:00,20.088033669712857
2021-05-22 00:00:00+00:00,17.33466016266502
2021-05-23 00:00:00+00:00,16.091639956296532
2021-05-24 00:00:00+00:00,13.999943141296933
2021-05-25 00:00:00+00:00,17.15443794643447
2021-05-26 00:00:00+00:00,16.927224927305254
2021-05-27 00:00:00+00:00,18.47608112256657
2021-05-28 00:00:00+00:00,17.59050527831281
2021-05-29 00:00:00+00:00,15.891850316738552
2021-05-30 00:00:00+00:00,15.021316250960979
2021-05-31 00:00:00+00:00,15.69684455379001
2021-06-01 00:00:00+00:00,17.387720917623604
2021-06-02 00:00:00+00:00,17.3581720403303
2021-06-03 00:00:00+00:00,18.51610808944413
2021-06-04 00:00:00+00:00,19.397735616708644
2021-06-05 00:00:00+00:00,18.030578962523563
2021-06-06 00:00:00+00:00,17.549422523906596
2021-06-07 00:00:00+00:00,17.910447946868683
2021-06-08 00:00:00+00:00,16.307368152760507
2021-06-09 00:00:00+00:00,16.43173779131428
2021-06-10 00:00:00+00:00,17.286350051721477
2021-06-11 00:00:00+00:00,16.56608667504061
2021-06-12 00:00:00+00:00,15.783287105724062
2021-06-13 00:00:00+00:00,15.756009016280842
2021-06-14 00:00:00+00:00,16.756535177581544
2021-06-15 00:00:00+00:00,17.37149422595607
2021-06-16 00:00:00+00:00,17.06368221485193
2021-06-17 00:00:00+00:00,16.20801598238609
2021-06-18 00:00:00+00:00,16.356323231543957
2021-06-19 00:00:00+00:00,15.407126640762092
2021-06-20 00:00:00+00:00,15.02914145276487
2021-06-21 00:00:00+00:00,15.269784213998916
2021-06-22 00:00:00+00:00,12.089636610538648
2021-06-23 00:00:00+00:00,11.740188734569157
2021-06-24 00:00:00+00:00,13.06380610050958
2021-06-25 00:00:00+00:00,13.61022646653704
2021-06-26 00:00:00+00:00,12.588300250724748
2021-06-27 00:00:00+00:00,12.42574256182026
2021-06-28 00:00:00+00:00,13.258291204381388
2021-06-29 00:00:00+00:00,13.540966975641044
2021-06-30 00:00:00+00:00,14.086391411107575
2021-07-01 00:00:00+00:00,14.194178263331796
2021-07-02 00:00:00+00:00,13.47040481599836
2021-07-03 00:00:00+00:00,13.534258486192655
2021-07-04 00:00:00+00:00,13.82709032112191
2021-07-05 00:00:00+00:00,14.26236399183924
2021-07-06 00:00:00+00:00,13.695716846033987
2021-07-07 00:00:00+00:00,14.112227723730062
2021-07-08 00:00:00+00:00,14.177768100701094
2021-07-09 00:00:00+00:00,13.308066036872992
2021-07-10 00:00:00+00:00,13.640670100777232
2021-07-11 00:00:00+00:00,13.353797124875152
2021-07-12 00:00:00+00:00,13.502737814429784
2021-07-13 00:00:00+00:00,13.179105215519469
2021-07-14 00:00:00+00:00,12.700511785220273
2021-07-15 00:00:00+00:00,12.796602387476755
2021-07-16 00:00:00+00:00,12.238116929532554
2021-07-17 00:00:00+00:00,11.758728308995634
2021-07-18 00:00:00+00:00,11.873506138736609
2021-07-19 00:00:00+00:00,11.968542536761978
2021-07-20 00:00:00+00:00,11.26773936432558
2021-07-21 00:00:00+00:00,10.811808850147926
2021-07-22 00:00:00+00:00,11.907842460687771
2021-07-23 00:00:00+00:00,12.186247607693453
2021-07-24 00:00:00+00:00,12.437084802520907
2021-07-25 00:00:00+00:00,12.663987278617926
2021-07-26 00:00:00+00:00,12.80220352887598
2021-07-27 00:00:00+00:00,12.979848358028498
2021-07-28 00:00:00+00:00,13.273419405400704
2021-07-29 00:00:00+00:00,13.643655333678796
2021-07-30 00:00:00+00:00,14.029530648986526
2021-07-31 00:00:00+00:00,14.375030432756972
2021-08-01 00:00:00+00:00,14.868710612196205
2021-08-02 00:00:00+00:00,14.611242201829153
2021-08-03 00:00:00+00:00,14.614652495527803
2021-08-04 00:00:00+00:00,14.362921716381301
2021-08-05 00:00:00+00:00,15.024212945881882
2021-08-06 00:00:00+00:00,15.228751889546421
2021-08-07 00:00:00+00:00,15.773622692567558
2021-08-08 00:00:00+00:00,16.900258721505846
2021-08-09 00:00:00+00:00,16.125448338583833
2021-08-10 00:00:00+00:00,17.05379886273832
2021-08-11 00:00:00+00:00,17.54594594933413
2021-08-12 00:00:00+00:00,18.338382785795957
2021-08-13 00:00:00+00:00,17.963352482343804
2021-08-14 00:00:00+00:00,19.751890196372194
2021-08-15 00:00:00+00:00,20.094013847523502
2021-08-16 00:00:00+00:00,20.998527492590224
2021-08-17 00:00:00+00:00,20.99044659610029
2021-08-18 00:00:00+00:00,20.601770131701393
2021-08-19 00:00:00+00:00,21.93110044214294
2021-08-20 00:00:00+00:00,22.893058406561895
2021-08-21 00:00:00+00:00,24.61951277200528
2021-08-22 00:00:00+00:00,24.544825461951188
2021-08-23 00:00:00+00:00,24.774234807946314
2021-08-24 00:00:00+00:00,25.727178537268045
2021-08-25 00:00:00+00:00,24.726604521056952
2021-08-26 00:00:00+00:00,24.841039560004443
2021-08-27 00:00:00+00:00,23.723964502612493
2021-08-28 00:00:00+00:00,25.769431312233795
2021-08-29 00:00:00+00:00,25.715122644812045
2021-08-30 00:00:00+00:00,25.38599702579232
2021-08-31 00:00:00+00:00,24.9116602136554
2021-09-01 00:00:00+00:00,25.894419089976118
2021-09-02 00:00:00+00:00,27.144940439920667
2021-09-03 00:00:00+00:00,28.037005692936525
2021-09-04 00:00:00+00:00,29.123909342314263
2021-09-05 00:00:00+00:00,28.883264293403116
2021-09-06 00:00:00+00:00,29.819047939874277
2021-09-07 00:00:00+00:00,30.24988855949328
2021-09-08 00:00:00+00:00,26.055571760310883
2021-09-09 00:00:00+00:00,26.061500567748276
2021-09-10 00:00:00+00:00,26.572700101648596
2021-09-11 00:00:00+00:00,25.978645701455093
2021-09-12 00:00:00+00:00,27.199348502989288
2021-09-13 00:00:00+00:00,28.147083590064355
2021-09-14 00:00:00+00:00,26.88746906524117
2021-09-15 00:00:00+00:00,27.25447531577004
2021-09-16 00:00:00+00:00,28.123177781878738
2021-09-17 00:00:00+00:00,28.124169961692303
2021-09-18 00:00:00+00:00,27.426921842855112
2021-09-19 00:00:00+00:00,28.116492142668736
2021-09-20 00:00:00+00:00,27.332267214897314
2021-09-21 00:00:00+00:00,24.0037349429769
2021-09-22 00:00:00+00:00,22.644620209174914
2021-09-23 00:00:00+00:00,26.058135822009593
2021-09-24 00:00:00+00:00,26.71505855580446
2021-09-25 00:00:00+00:00,25.0244621393929
2021-09-26 00:00:00+00:00,24.84454786009403
2021-09-27 00:00:00+00:00,24.558577974844766
2021-09-28 00:00:00+00:00,23.935369667012488
2021-09-29 00:00:00+00:00,23.020503110872315
2021-09-30 00:00:00+00:00,23.87950045674438
2021-10-01 00:00:00+00:00,24.856406835934507
2021-10-02 00:00:00+00:00,27.05816550901136
2021-10-03 00:00:00+00:00,27.401353293505462
2021-10-04 00:00:00+00:00,27.62223511550136
2021-10-05 00:00:00+00:00,27.405254233126932
2021-10-06 00:00:00+00:00,28.06386734785191
2021-10-07 00:00:00+00:00,28.024505244707004
2021-10-08 00:00:00+00:00,28.09926412270048
2021-10-09 00:00:00+00:00,27.81438435117577
2021-10-10 00:00:00+00:00,28.600396054921895
2021-10-11 00:00:00+00:00,27.35829156324688
2021-10-12 00:00:00+00:00,27.57036349813525
2021-10-13 00:00:00+00:00,27.50132625480495
2021-10-14 00:00:00+00:00,28.652161448449945
2021-10-15 00:00:00+00:00,28.861954417527553
2021-10-16 00:00:00+00:00,29.9105429221676
2021-10-17 00:00:00+00:00,29.620187897672306
